account_id,date,type,operation,amount,balance,k_symbol,bank,account
4858,1998-12-30,EXPENSE,WITHDRAWAL,7800.0,32857.3,UNKNOWN,,
1237,1998-12-30,EXPENSE,WITHDRAWAL,9300.0,59579.8,UNKNOWN,,
985,1998-12-30,EXPENSE,WITHDRAWAL,600.0,20805.4,UNKNOWN,,
994,1998-12-30,EXPENSE,WITHDRAWAL,1750.0,45543.5,UNKNOWN,,
993,1998-12-30,EXPENSE,CARD WITHDRAWAL,1800.0,104094.0,UNKNOWN,,0.0
1002,1998-12-30,EXPENSE,WITHDRAWAL,1900.0,23238.8,UNKNOWN,,
3869,1998-12-30,EXPENSE,CARD WITHDRAWAL,3300.0,115283.8,UNKNOWN,,0.0
3856,1998-12-30,EXPENSE,WITHDRAWAL,1350.0,13869.4,UNKNOWN,,
2710,1998-12-30,EXPENSE,WITHDRAWAL,1500.0,23798.4,UNKNOWN,,
2959,1998-12-30,EXPENSE,WITHDRAWAL,5400.0,47169.2,UNKNOWN,,
2967,1998-12-30,EXPENSE,WITHDRAWAL,5280.0,23417.6,UNKNOWN,,
3756,1998-12-30,INCOME,DEPOSIT,39182.0,69725.2,UNKNOWN,,
2480,1998-12-30,WITHDRAWAL,WITHDRAWAL,19878.0,16577.7,UNKNOWN,,
2480,1998-12-30,EXPENSE,WITHDRAWAL,8700.0,7877.7,UNKNOWN,,
2584,1998-12-30,EXPENSE,WITHDRAWAL,2000.0,26087.3,UNKNOWN,,
2522,1998-12-30,EXPENSE,WITHDRAWAL,6300.0,17348.2,UNKNOWN,,
2125,1998-12-30,EXPENSE,WITHDRAWAL,1500.0,58017.7,UNKNOWN,,
6472,1998-12-30,EXPENSE,WITHDRAWAL,2100.0,58764.6,UNKNOWN,,
6699,1998-12-30,WITHDRAWAL,WITHDRAWAL,17897.0,37266.7,UNKNOWN,,
9201,1998-12-30,WITHDRAWAL,WITHDRAWAL,17159.0,47154.2,UNKNOWN,,
3032,1998-12-30,EXPENSE,WITHDRAWAL,1400.0,50187.4,UNKNOWN,,
3151,1998-12-30,EXPENSE,CARD WITHDRAWAL,1800.0,106801.7,UNKNOWN,,0.0
3147,1998-12-30,EXPENSE,WITHDRAWAL,2300.0,63325.6,UNKNOWN,,
4456,1998-12-30,EXPENSE,WITHDRAWAL,11100.0,55602.5,UNKNOWN,,
4423,1998-12-30,EXPENSE,CARD WITHDRAWAL,2100.0,68566.3,UNKNOWN,,0.0
2912,1998-12-30,EXPENSE,WITHDRAWAL,9900.0,58422.5,UNKNOWN,,
1577,1998-12-30,EXPENSE,WITHDRAWAL,210.0,47147.5,UNKNOWN,,
1734,1998-12-30,EXPENSE,CARD WITHDRAWAL,2600.0,71427.9,UNKNOWN,,0.0
1730,1998-12-30,EXPENSE,WITHDRAWAL,550.0,66887.9,UNKNOWN,,
1999,1998-12-30,EXPENSE,CARD WITHDRAWAL,3800.0,40905.6,UNKNOWN,,0.0
1998,1998-12-30,EXPENSE,CARD WITHDRAWAL,2700.0,77376.6,UNKNOWN,,0.0
1406,1998-12-30,EXPENSE,WITHDRAWAL,850.0,16162.8,UNKNOWN,,
3599,1998-12-30,EXPENSE,WITHDRAWAL,900.0,32009.5,UNKNOWN,,
3801,1998-12-30,EXPENSE,WITHDRAWAL,1800.0,60503.4,UNKNOWN,,
952,1998-12-30,EXPENSE,WITHDRAWAL,2900.0,54934.5,UNKNOWN,,
655,1998-12-30,EXPENSE,WITHDRAWAL,4500.0,59192.0,UNKNOWN,,
648,1998-12-30,EXPENSE,CARD WITHDRAWAL,3700.0,108624.5,UNKNOWN,,0.0
683,1998-12-30,EXPENSE,CARD WITHDRAWAL,1800.0,43919.0,UNKNOWN,,0.0
677,1998-12-30,EXPENSE,WITHDRAWAL,3600.0,46743.7,UNKNOWN,,
9859,1998-12-30,EXPENSE,WITHDRAWAL,4500.0,48808.0,UNKNOWN,,
3268,1998-12-30,EXPENSE,WITHDRAWAL,720.0,23108.3,UNKNOWN,,
3266,1998-12-30,EXPENSE,WITHDRAWAL,900.0,35467.8,UNKNOWN,,
3446,1998-12-30,INCOME,DEPOSIT,34595.0,120857.0,UNKNOWN,,
3450,1998-12-30,EXPENSE,WITHDRAWAL,2700.0,62554.1,UNKNOWN,,
3446,1998-12-30,EXPENSE,WITHDRAWAL,25500.0,95357.0,UNKNOWN,,
8316,1998-12-30,INCOME,DEPOSIT,36712.0,92753.3,UNKNOWN,,
8316,1998-12-30,EXPENSE,WITHDRAWAL,21200.0,121376.3,UNKNOWN,,
8377,1998-12-30,EXPENSE,WITHDRAWAL,7800.0,55217.5,UNKNOWN,,
8316,1998-12-30,INCOME,DEPOSIT,49823.0,142576.3,UNKNOWN,,
352,1998-12-30,EXPENSE,WITHDRAWAL,2560.0,19909.1,UNKNOWN,,
638,1998-12-30,EXPENSE,WITHDRAWAL,4440.0,26160.1,UNKNOWN,,
291,1998-12-30,WITHDRAWAL,WITHDRAWAL,2814.0,81376.2,UNKNOWN,,
277,1998-12-30,INCOME,DEPOSIT,9905.0,89921.6,UNKNOWN,,
295,1998-12-30,EXPENSE,WITHDRAWAL,5520.0,30088.5,UNKNOWN,,
3162,1998-12-30,EXPENSE,WITHDRAWAL,5100.0,52983.8,UNKNOWN,,
3163,1998-12-30,INCOME,DEPOSIT,25506.0,88210.8,UNKNOWN,,
2063,1998-12-30,EXPENSE,CARD WITHDRAWAL,1400.0,39969.3,UNKNOWN,,0.0
2065,1998-12-30,EXPENSE,WITHDRAWAL,4640.0,16339.0,UNKNOWN,,
2439,1998-12-30,EXPENSE,WITHDRAWAL,250.0,20890.7,UNKNOWN,,
2437,1998-12-30,EXPENSE,WITHDRAWAL,1470.0,17101.3,UNKNOWN,,
1679,1998-12-30,EXPENSE,WITHDRAWAL,840.0,50193.8,UNKNOWN,,
960,1998-12-31,INCOME,,367.0,78486.1,INTEREST,,
998,1998-12-31,INCOME,,211.5,22380.5,INTEREST,,
1069,1998-12-31,INCOME,,101.7,25220.5,INTEREST,,
1058,1998-12-31,INCOME,,299.2,82264.1,INTEREST,,
1016,1998-12-31,INCOME,,455.5,119384.5,INTEREST,,
1017,1998-12-31,INCOME,,164.1,47123.9,INTEREST,,
977,1998-12-31,INCOME,,431.7,99679.7,INTEREST,,
1057,1998-12-31,INCOME,,110.6,25705.6,INTEREST,,
962,1998-12-31,INCOME,,68.6,15396.4,INTEREST,,
1005,1998-12-31,INCOME,,460.7,107122.4,INTEREST,,
971,1998-12-31,INCOME,,106.4,28342.8,INTEREST,,
1078,1998-12-31,INCOME,,117.3,29144.9,INTEREST,,
968,1998-12-31,INCOME,,118.9,28294.5,INTEREST,,
1018,1998-12-31,INCOME,,91.4,22388.3,INTEREST,,
972,1998-12-31,INCOME,,82.9,19773.0,INTEREST,,
1062,1998-12-31,INCOME,,140.2,30024.8,INTEREST,,
961,1998-12-31,INCOME,,101.6,25239.3,INTEREST,,
1079,1998-12-31,INCOME,,319.3,74824.5,INTEREST,,
1070,1998-12-31,INCOME,,132.4,36542.6,INTEREST,,
1067,1998-12-31,INCOME,,361.5,71967.6,INTEREST,,
1002,1998-12-31,INCOME,,101.6,23340.4,INTEREST,,
975,1998-12-31,INCOME,,83.6,20652.7,INTEREST,,
1064,1998-12-31,INCOME,,104.9,24467.9,INTEREST,,
1009,1998-12-31,INCOME,,291.0,89742.5,INTEREST,,
1000,1998-12-31,INCOME,,339.1,91329.0,INTEREST,,
1015,1998-12-31,INCOME,,74.7,14184.3,INTEREST,,
1003,1998-12-31,INCOME,,263.7,70430.8,INTEREST,,
1059,1998-12-31,INCOME,,57.3,14077.6,INTEREST,,
1008,1998-12-31,INCOME,,86.0,19409.1,INTEREST,,
976,1998-12-31,INCOME,,243.0,54666.2,INTEREST,,
1011,1998-12-31,INCOME,,255.8,56593.8,INTEREST,,
970,1998-12-31,INCOME,,293.2,75959.0,INTEREST,,
1068,1998-12-31,INCOME,,130.3,30116.5,INTEREST,,
1013,1998-12-31,INCOME,,99.0,23279.9,INTEREST,,
1061,1998-12-31,INCOME,,47.8,13385.2,INTEREST,,
1004,1998-12-31,INCOME,,354.8,76546.3,INTEREST,,
1006,1998-12-31,INCOME,,201.9,50207.3,INTEREST,,
973,1998-12-31,INCOME,,92.9,24105.5,INTEREST,,
1034,1998-12-31,INCOME,,96.5,24844.7,INTEREST,,
1047,1998-12-31,INCOME,,125.5,33084.6,INTEREST,,
1029,1998-12-31,INCOME,,390.6,57891.6,INTEREST,,
990,1998-12-31,INCOME,,330.0,86497.1,INTEREST,,
1046,1998-12-31,INCOME,,154.1,38704.5,INTEREST,,
1045,1998-12-31,INCOME,,64.3,17564.8,INTEREST,,
1030,1998-12-31,INCOME,,194.1,47186.2,INTEREST,,
989,1998-12-31,INCOME,,76.3,18141.0,INTEREST,,
982,1998-12-31,INCOME,,92.5,21159.1,INTEREST,,
1044,1998-12-31,INCOME,,125.1,34230.3,INTEREST,,
1031,1998-12-31,INCOME,,212.1,52733.0,INTEREST,,
1074,1998-12-31,INCOME,,396.4,105596.2,INTEREST,,
1020,1998-12-31,INCOME,,79.5,19422.1,INTEREST,,
1043,1998-12-31,INCOME,,310.8,76235.3,INTEREST,,
1027,1998-12-31,INCOME,,87.0,21413.9,INTEREST,,
1073,1998-12-31,INCOME,,391.5,95933.1,INTEREST,,
988,1998-12-31,INCOME,,129.8,33193.8,INTEREST,,
1040,1998-12-31,INCOME,,130.5,42138.9,INTEREST,,
1035,1998-12-31,INCOME,,245.1,56435.7,INTEREST,,
966,1998-12-31,INCOME,,95.6,22726.4,INTEREST,,
1036,1998-12-31,INCOME,,324.9,78261.7,INTEREST,,
1039,1998-12-31,INCOME,,429.3,105476.8,INTEREST,,
985,1998-12-31,INCOME,,86.1,20891.5,INTEREST,,
1037,1998-12-31,INCOME,,265.0,61658.3,INTEREST,,
986,1998-12-31,INCOME,,98.7,23556.2,INTEREST,,
965,1998-12-31,INCOME,,71.9,18388.3,INTEREST,,
1038,1998-12-31,INCOME,,90.5,21963.9,INTEREST,,
984,1998-12-31,INCOME,,102.5,26493.5,INTEREST,,
979,1998-12-31,INCOME,,140.9,44327.4,INTEREST,,
997,1998-12-31,INCOME,,95.2,22539.0,INTEREST,,
1055,1998-12-31,INCOME,,82.6,19555.7,INTEREST,,
996,1998-12-31,INCOME,,91.8,19563.2,INTEREST,,
978,1998-12-31,INCOME,,356.0,82240.2,INTEREST,,
995,1998-12-31,INCOME,,119.7,28272.1,INTEREST,,
1054,1998-12-31,INCOME,,86.1,24418.3,INTEREST,,
1053,1998-12-31,INCOME,,143.4,35862.8,INTEREST,,
987,1998-12-31,INCOME,,192.6,48798.5,INTEREST,,
993,1998-12-31,INCOME,,319.0,104413.0,INTEREST,,
1051,1998-12-31,INCOME,,108.4,20391.4,INTEREST,,
1071,1998-12-31,INCOME,,133.2,27639.7,INTEREST,,
1021,1998-12-31,INCOME,,103.2,24409.6,INTEREST,,
981,1998-12-31,INCOME,,410.7,104434.9,INTEREST,,
963,1998-12-31,INCOME,,333.4,83225.0,INTEREST,,
1075,1998-12-31,INCOME,,222.2,53651.8,INTEREST,,
1050,1998-12-31,INCOME,,373.4,103727.5,INTEREST,,
1076,1998-12-31,INCOME,,336.7,83637.5,INTEREST,,
980,1998-12-31,INCOME,,237.9,57309.4,INTEREST,,
1022,1998-12-31,INCOME,,326.1,86837.4,INTEREST,,
991,1998-12-31,INCOME,,276.4,54662.6,INTEREST,,
1072,1998-12-31,INCOME,,181.9,44517.6,INTEREST,,
1049,1998-12-31,INCOME,,148.0,35298.9,INTEREST,,
1024,1998-12-31,INCOME,,84.4,20434.9,INTEREST,,
1048,1998-12-31,INCOME,,75.5,16962.8,INTEREST,,
1026,1998-12-31,INCOME,,242.6,56101.3,INTEREST,,
967,1998-12-31,INCOME,,181.4,58576.0,INTEREST,,
1019,1998-12-31,INCOME,,215.8,56756.7,INTEREST,,
992,1998-12-31,INCOME,,105.6,25763.2,INTEREST,,
1912,1998-12-31,INCOME,,167.8,41511.5,INTEREST,,
1891,1998-12-31,INCOME,,365.8,89510.7,INTEREST,,
1812,1998-12-31,INCOME,,68.4,15459.8,INTEREST,,
1838,1998-12-31,INCOME,,262.6,58445.7,INTEREST,,
1900,1998-12-31,INCOME,,217.0,48732.9,INTEREST,,
1835,1998-12-31,INCOME,,375.4,91379.0,INTEREST,,
1841,1998-12-31,INCOME,,190.5,45660.0,INTEREST,,
1839,1998-12-31,INCOME,,278.4,72378.2,INTEREST,,
1808,1998-12-31,INCOME,,237.5,47885.8,INTEREST,,
1834,1998-12-31,INCOME,,323.1,80273.6,INTEREST,,
1821,1998-12-31,INCOME,,106.3,30636.0,INTEREST,,
1889,1998-12-31,INCOME,,167.9,41574.9,INTEREST,,
1836,1998-12-31,INCOME,,188.0,50069.7,INTEREST,,
1910,1998-12-31,INCOME,,393.1,96250.8,INTEREST,,
1837,1998-12-31,INCOME,,362.4,78056.8,INTEREST,,
1888,1998-12-31,EXPENSE,WITHDRAWAL,36.2,-3350.9,PENALTY INTEREST,,
1893,1998-12-31,INCOME,,200.8,36435.2,INTEREST,,
1824,1998-12-31,INCOME,,322.4,72079.9,INTEREST,,
1896,1998-12-31,INCOME,,109.0,25392.0,INTEREST,,
1806,1998-12-31,INCOME,,78.2,17462.0,INTEREST,,
1914,1998-12-31,INCOME,,323.6,79418.1,INTEREST,,
1825,1998-12-31,INCOME,,237.0,58259.1,INTEREST,,
1826,1998-12-31,INCOME,,180.0,45910.1,INTEREST,,
1895,1998-12-31,INCOME,,190.1,50219.2,INTEREST,,
1827,1998-12-31,INCOME,,127.3,31957.3,INTEREST,,
1823,1998-12-31,INCOME,,90.8,20179.8,INTEREST,,
1892,1998-12-31,INCOME,,96.7,23681.6,INTEREST,,
1828,1998-12-31,INCOME,,144.8,64383.7,INTEREST,,
1899,1998-12-31,INCOME,,80.0,18665.6,INTEREST,,
1829,1998-12-31,INCOME,,106.5,26452.8,INTEREST,,
1822,1998-12-31,INCOME,,168.1,41981.1,INTEREST,,
1807,1998-12-31,INCOME,,233.2,58503.9,INTEREST,,
1913,1998-12-31,INCOME,,286.0,69124.8,INTEREST,,
1830,1998-12-31,INCOME,,162.5,39946.8,INTEREST,,
1811,1998-12-31,INCOME,,246.0,59939.3,INTEREST,,
1831,1998-12-31,INCOME,,102.5,24386.5,INTEREST,,
1843,1998-12-31,INCOME,,135.0,31576.9,INTEREST,,
1832,1998-12-31,INCOME,,175.3,52097.1,INTEREST,,
1833,1998-12-31,INCOME,,148.1,35981.3,INTEREST,,
1898,1998-12-31,INCOME,,99.9,23388.0,INTEREST,,
1877,1998-12-31,INCOME,,200.2,48561.6,INTEREST,,
1844,1998-12-31,INCOME,,181.1,43524.8,INTEREST,,
1905,1998-12-31,INCOME,,84.6,20335.5,INTEREST,,
1813,1998-12-31,INCOME,,404.4,91007.5,INTEREST,,
1901,1998-12-31,INCOME,,113.6,20681.7,INTEREST,,
1858,1998-12-31,INCOME,,104.2,24690.3,INTEREST,,
1879,1998-12-31,INCOME,,69.2,16732.8,INTEREST,,
1859,1998-12-31,INCOME,,78.0,20148.8,INTEREST,,
1860,1998-12-31,INCOME,,84.1,20550.4,INTEREST,,
1861,1998-12-31,INCOME,,373.8,89777.2,INTEREST,,
1814,1998-12-31,INCOME,,154.0,37486.3,INTEREST,,
1857,1998-12-31,INCOME,,237.1,57522.1,INTEREST,,
1809,1998-12-31,INCOME,,281.1,62925.7,INTEREST,,
1897,1998-12-31,INCOME,,124.2,24587.0,INTEREST,,
1863,1998-12-31,INCOME,,229.6,56047.8,INTEREST,,
1904,1998-12-31,INCOME,,161.3,41632.6,INTEREST,,
1865,1998-12-31,INCOME,,91.5,21833.4,INTEREST,,
1815,1998-12-31,INCOME,,159.1,42692.1,INTEREST,,
1876,1998-12-31,INCOME,,225.3,48903.0,INTEREST,,
1902,1998-12-31,INCOME,,258.0,66516.2,INTEREST,,
1869,1998-12-31,INCOME,,359.0,93167.1,INTEREST,,
1903,1998-12-31,INCOME,,257.0,62095.5,INTEREST,,
1875,1998-12-31,INCOME,,94.9,23615.9,INTEREST,,
1872,1998-12-31,INCOME,,230.7,61165.6,INTEREST,,
1862,1998-12-31,INCOME,,322.1,75553.3,INTEREST,,
1851,1998-12-31,INCOME,,220.3,46087.2,INTEREST,,
1909,1998-12-31,INCOME,,60.8,14968.1,INTEREST,,
1888,1998-12-31,INCOME,,28.1,-3341.7,INTEREST,,
1810,1998-12-31,INCOME,,104.8,24099.4,INTEREST,,
1856,1998-12-31,INCOME,,127.2,30876.1,INTEREST,,
1845,1998-12-31,INCOME,,157.0,26694.2,INTEREST,,
1874,1998-12-31,INCOME,,117.7,28896.7,INTEREST,,
1846,1998-12-31,INCOME,,105.8,25586.1,INTEREST,,
1908,1998-12-31,INCOME,,69.3,19182.5,INTEREST,,
1887,1998-12-31,INCOME,,95.9,24790.6,INTEREST,,
1847,1998-12-31,INCOME,,222.1,53077.4,INTEREST,,
1816,1998-12-31,INCOME,,76.1,19188.5,INTEREST,,
1886,1998-12-31,INCOME,,191.7,49269.6,INTEREST,,
1820,1998-12-31,INCOME,,109.5,29686.4,INTEREST,,
1907,1998-12-31,INCOME,,246.9,67348.5,INTEREST,,
1819,1998-12-31,INCOME,,322.2,105344.1,INTEREST,,
1882,1998-12-31,INCOME,,78.7,14503.5,INTEREST,,
1852,1998-12-31,INCOME,,127.9,31856.2,INTEREST,,
1854,1998-12-31,INCOME,,220.5,41053.1,INTEREST,,
1881,1998-12-31,INCOME,,99.4,26759.6,INTEREST,,
1855,1998-12-31,INCOME,,112.6,27195.2,INTEREST,,
1906,1998-12-31,INCOME,,162.6,38787.1,INTEREST,,
1817,1998-12-31,INCOME,,258.0,60022.9,INTEREST,,
1866,1998-12-31,INCOME,,196.9,47114.2,INTEREST,,
1848,1998-12-31,INCOME,,124.2,28199.6,INTEREST,,
2703,1998-12-31,INCOME,,82.7,20377.3,INTEREST,,
2709,1998-12-31,INCOME,,74.1,17459.2,INTEREST,,
2713,1998-12-31,INCOME,,219.6,54374.0,INTEREST,,
2731,1998-12-31,INCOME,,276.1,68215.3,INTEREST,,
2701,1998-12-31,INCOME,,206.7,50327.3,INTEREST,,
2636,1998-12-31,INCOME,,82.1,20364.6,INTEREST,,
2711,1998-12-31,INCOME,,219.4,53892.2,INTEREST,,
2707,1998-12-31,INCOME,,195.5,48451.3,INTEREST,,
2712,1998-12-31,INCOME,,112.2,18431.1,INTEREST,,
2702,1998-12-31,INCOME,,159.8,42698.6,INTEREST,,
2618,1998-12-31,INCOME,,118.7,30152.5,INTEREST,,
2715,1998-12-31,INCOME,,98.3,24234.7,INTEREST,,
2619,1998-12-31,INCOME,,156.8,39871.2,INTEREST,,
2705,1998-12-31,INCOME,,246.1,63346.6,INTEREST,,
2637,1998-12-31,INCOME,,151.7,42296.3,INTEREST,,
2664,1998-12-31,INCOME,,339.4,83132.9,INTEREST,,
2640,1998-12-31,INCOME,,297.2,70206.7,INTEREST,,
2657,1998-12-31,INCOME,,117.2,28249.7,INTEREST,,
2641,1998-12-31,INCOME,,435.5,112332.5,INTEREST,,
2658,1998-12-31,INCOME,,91.3,21169.6,INTEREST,,
2661,1998-12-31,INCOME,,81.9,21258.2,INTEREST,,
2724,1998-12-31,INCOME,,269.7,60437.5,INTEREST,,
2662,1998-12-31,INCOME,,119.4,29397.3,INTEREST,,
2627,1998-12-31,INCOME,,95.0,22635.9,INTEREST,,
2734,1998-12-31,INCOME,,198.6,47965.0,INTEREST,,
2655,1998-12-31,INCOME,,135.0,29299.0,INTEREST,,
2625,1998-12-31,INCOME,,240.1,51421.4,INTEREST,,
2723,1998-12-31,INCOME,,115.2,31154.8,INTEREST,,
2728,1998-12-31,INCOME,,242.9,52920.4,INTEREST,,
2666,1998-12-31,INCOME,,70.4,17879.1,INTEREST,,
2667,1998-12-31,INCOME,,102.8,25342.8,INTEREST,,
2624,1998-12-31,INCOME,,264.4,65289.9,INTEREST,,
2668,1998-12-31,INCOME,,113.1,26194.6,INTEREST,,
2663,1998-12-31,INCOME,,134.7,33204.7,INTEREST,,
2650,1998-12-31,INCOME,,301.6,77477.6,INTEREST,,
2645,1998-12-31,INCOME,,126.0,34591.9,INTEREST,,
2644,1998-12-31,INCOME,,119.1,27487.6,INTEREST,,
2729,1998-12-31,INCOME,,330.9,81794.5,INTEREST,,
2646,1998-12-31,INCOME,,182.5,62608.1,INTEREST,,
2726,1998-12-31,INCOME,,351.3,77232.4,INTEREST,,
2647,1998-12-31,INCOME,,466.2,104800.1,INTEREST,,
2737,1998-12-31,INCOME,,258.3,60823.9,INTEREST,,
2656,1998-12-31,INCOME,,126.6,31896.7,INTEREST,,
2631,1998-12-31,INCOME,,143.1,34927.3,INTEREST,,
2722,1998-12-31,INCOME,,122.1,29303.7,INTEREST,,
2725,1998-12-31,INCOME,,297.0,77685.6,INTEREST,,
2642,1998-12-31,INCOME,,33.9,3974.8,INTEREST,,
2651,1998-12-31,INCOME,,157.9,24800.5,INTEREST,,
2652,1998-12-31,INCOME,,208.0,50927.2,INTEREST,,
2629,1998-12-31,INCOME,,102.4,46740.3,INTEREST,,
2653,1998-12-31,INCOME,,275.8,73958.0,INTEREST,,
2654,1998-12-31,INCOME,,81.6,18168.5,INTEREST,,
2649,1998-12-31,INCOME,,281.9,68408.6,INTEREST,,
2717,1998-12-31,INCOME,,91.6,21196.4,INTEREST,,
2687,1998-12-31,INCOME,,119.1,30057.2,INTEREST,,
2621,1998-12-31,INCOME,,76.5,15649.0,INTEREST,,
2688,1998-12-31,INCOME,,62.8,14969.6,INTEREST,,
2689,1998-12-31,INCOME,,231.3,46263.0,INTEREST,,
2634,1998-12-31,INCOME,,387.6,94101.2,INTEREST,,
2690,1998-12-31,INCOME,,91.5,22742.0,INTEREST,,
2692,1998-12-31,INCOME,,149.1,35932.6,INTEREST,,
2733,1998-12-31,INCOME,,142.9,34828.4,INTEREST,,
2620,1998-12-31,INCOME,,207.3,52668.6,INTEREST,,
2639,1998-12-31,INCOME,,211.7,61947.4,INTEREST,,
2694,1998-12-31,INCOME,,352.6,82253.9,INTEREST,,
2638,1998-12-31,INCOME,,330.7,86522.9,INTEREST,,
2695,1998-12-31,INCOME,,370.0,86295.1,INTEREST,,
2696,1998-12-31,INCOME,,92.1,21092.4,INTEREST,,
2716,1998-12-31,INCOME,,137.2,40086.3,INTEREST,,
2697,1998-12-31,INCOME,,310.1,75160.5,INTEREST,,
2699,1998-12-31,INCOME,,255.8,52446.7,INTEREST,,
2693,1998-12-31,INCOME,,225.9,58277.3,INTEREST,,
2676,1998-12-31,INCOME,,208.8,58126.2,INTEREST,,
2700,1998-12-31,INCOME,,107.6,21162.3,INTEREST,,
2671,1998-12-31,INCOME,,152.0,38914.0,INTEREST,,
2623,1998-12-31,INCOME,,289.1,70654.8,INTEREST,,
2672,1998-12-31,INCOME,,74.5,17456.1,INTEREST,,
2721,1998-12-31,INCOME,,97.2,21593.9,INTEREST,,
2632,1998-12-31,INCOME,,248.0,62959.3,INTEREST,,
2673,1998-12-31,INCOME,,133.6,32258.8,INTEREST,,
2719,1998-12-31,INCOME,,69.0,18067.1,INTEREST,,
2736,1998-12-31,INCOME,,119.2,29331.7,INTEREST,,
2686,1998-12-31,INCOME,,62.9,16426.2,INTEREST,,
2677,1998-12-31,INCOME,,143.9,41461.0,INTEREST,,
2678,1998-12-31,INCOME,,318.3,61601.5,INTEREST,,
2730,1998-12-31,INCOME,,103.7,23942.7,INTEREST,,
2679,1998-12-31,INCOME,,120.3,29880.3,INTEREST,,
2681,1998-12-31,INCOME,,367.6,95252.7,INTEREST,,
2622,1998-12-31,INCOME,,150.8,30097.0,INTEREST,,
2685,1998-12-31,INCOME,,110.2,26623.7,INTEREST,,
2670,1998-12-31,INCOME,,151.4,39633.6,INTEREST,,
2720,1998-12-31,INCOME,,219.1,75509.7,INTEREST,,
6701,1998-12-31,INCOME,,171.2,42266.0,INTEREST,,
8225,1998-12-31,INCOME,,132.9,37568.5,INTEREST,,
6706,1998-12-31,INCOME,,178.6,46144.7,INTEREST,,
19,1998-12-31,INCOME,,32.9,10873.0,INTEREST,,
6097,1998-12-31,INCOME,,122.0,29604.2,INTEREST,,
6472,1998-12-31,INCOME,,227.6,58992.2,INTEREST,,
1888,1998-12-31,INCOME,,27.0,-3314.7,INTEREST,,
6738,1998-12-31,INCOME,,180.3,46885.4,INTEREST,,
7418,1998-12-31,INCOME,,71.5,16787.7,INTEREST,,
6792,1998-12-31,INCOME,,151.2,40887.1,INTEREST,,
5952,1998-12-31,INCOME,,286.2,72327.1,INTEREST,,
6353,1998-12-31,INCOME,,234.7,66200.6,INTEREST,,
6061,1998-12-31,INCOME,,198.2,51140.2,INTEREST,,
6118,1998-12-31,INCOME,,141.4,38013.6,INTEREST,,
6461,1998-12-31,INCOME,,165.4,25535.0,INTEREST,,
6265,1998-12-31,INCOME,,176.5,34409.0,INTEREST,,
6856,1998-12-31,INCOME,,121.3,29354.1,INTEREST,,
7274,1998-12-31,INCOME,,167.7,30039.0,INTEREST,,
1888,1998-12-31,EXPENSE,WITHDRAWAL,36.7,-3387.6,PENALTY INTEREST,,
808,1998-12-31,INCOME,,108.8,30105.4,INTEREST,,
9814,1998-12-31,INCOME,,348.9,81605.3,INTEREST,,
1012,1998-12-31,INCOME,,161.9,43192.3,INTEREST,,
6592,1998-12-31,INCOME,,313.8,87956.2,INTEREST,,
5991,1998-12-31,INCOME,,109.8,32064.0,INTEREST,,
5837,1998-12-31,INCOME,,175.0,32882.0,INTEREST,,
5742,1998-12-31,INCOME,,121.9,26154.3,INTEREST,,
6510,1998-12-31,INCOME,,199.9,43706.7,INTEREST,,
6273,1998-12-31,INCOME,,232.4,65643.0,INTEREST,,
6609,1998-12-31,INCOME,,312.6,99984.0,INTEREST,,
9337,1998-12-31,INCOME,,93.2,30208.3,INTEREST,,
6699,1998-12-31,INCOME,,264.6,37531.4,INTEREST,,
6649,1998-12-31,INCOME,,253.0,59578.6,INTEREST,,
9017,1998-12-31,INCOME,,54.7,21318.2,INTEREST,,
6678,1998-12-31,INCOME,,229.8,25588.1,INTEREST,,
6062,1998-12-31,INCOME,,208.5,41691.3,INTEREST,,
9208,1998-12-31,INCOME,,98.5,27011.4,INTEREST,,
6505,1998-12-31,INCOME,,183.9,39932.5,INTEREST,,
1498,1998-12-31,INCOME,,182.6,68657.7,INTEREST,,
6686,1998-12-31,INCOME,,140.3,21735.1,INTEREST,,
103,1998-12-31,INCOME,,161.3,38023.2,INTEREST,,
6688,1998-12-31,INCOME,,197.3,49966.4,INTEREST,,
5758,1998-12-31,INCOME,,206.6,54595.6,INTEREST,,
6453,1998-12-31,INCOME,,93.7,20393.1,INTEREST,,
6495,1998-12-31,INCOME,,124.0,24244.6,INTEREST,,
6289,1998-12-31,INCOME,,381.0,73347.3,INTEREST,,
7133,1998-12-31,INCOME,,66.8,16888.6,INTEREST,,
6363,1998-12-31,INCOME,,284.8,70539.2,INTEREST,,
4858,1998-12-31,INCOME,,128.3,33114.9,INTEREST,,
7099,1998-12-31,INCOME,,97.6,19213.2,INTEREST,,
7181,1998-12-31,INCOME,,217.7,83607.3,INTEREST,,
7123,1998-12-31,INCOME,,329.0,75197.4,INTEREST,,
6425,1998-12-31,INCOME,,105.3,27213.8,INTEREST,,
2572,1998-12-31,INCOME,,316.8,91846.5,INTEREST,,
6157,1998-12-31,INCOME,,201.1,61231.1,INTEREST,,
5912,1998-12-31,INCOME,,138.8,34943.0,INTEREST,,
6040,1998-12-31,INCOME,,122.5,22611.3,INTEREST,,
7262,1998-12-31,INCOME,,168.7,40855.3,INTEREST,,
6226,1998-12-31,INCOME,,416.2,94872.8,INTEREST,,
