account_id,date,type,operation,amount,balance,k_symbol,bank,account,closing_cash_balance,opening_cash_balance
6472,1998-12-31,INCOME,,227.6,58992.2,INTEREST,,,196402375.50065264,196402147.90065265
1888,1998-12-31,INCOME,,27.0,-3314.7,INTEREST,,,196402402.50065264,196402375.50065264
6738,1998-12-31,INCOME,,180.3,46885.4,INTEREST,,,196402582.80065265,196402402.50065264
7418,1998-12-31,INCOME,,71.5,16787.7,INTEREST,,,196402654.30065265,196402582.80065265
6792,1998-12-31,INCOME,,151.2,40887.1,INTEREST,,,196402805.50065264,196402654.30065265
5952,1998-12-31,INCOME,,286.2,72327.1,INTEREST,,,196403091.70065263,196402805.50065264
6353,1998-12-31,INCOME,,234.7,66200.6,INTEREST,,,196403326.40065265,196403091.70065263
6061,1998-12-31,INCOME,,198.2,51140.2,INTEREST,,,196403524.60065264,196403326.40065265
6118,1998-12-31,INCOME,,141.4,38013.6,INTEREST,,,196403666.00065264,196403524.60065264
6461,1998-12-31,INCOME,,165.4,25535.0,INTEREST,,,196403831.40065265,196403666.00065264
6265,1998-12-31,INCOME,,176.5,34409.0,INTEREST,,,196404007.90065265,196403831.40065265
6856,1998-12-31,INCOME,,121.3,29354.1,INTEREST,,,196404129.20065263,196404007.90065265
7274,1998-12-31,INCOME,,167.7,30039.0,INTEREST,,,196404296.90065265,196404129.20065263
1888,1998-12-31,EXPENSE,WITHDRAWAL,36.7,-3387.6,PENALTY INTEREST,,,196404260.20065263,196404296.90065265
808,1998-12-31,INCOME,,108.8,30105.4,INTEREST,,,196404369.00065264,196404260.20065263
9814,1998-12-31,INCOME,,348.9,81605.3,INTEREST,,,196404717.90065265,196404369.00065264
1012,1998-12-31,INCOME,,161.9,43192.3,INTEREST,,,196404879.80065265,196404717.90065265
6592,1998-12-31,INCOME,,313.8,87956.2,INTEREST,,,196405193.60065264,196404879.80065265
5991,1998-12-31,INCOME,,109.8,32064.0,INTEREST,,,196405303.40065265,196405193.60065264
5837,1998-12-31,INCOME,,175.0,32882.0,INTEREST,,,196405478.40065265,196405303.40065265
5742,1998-12-31,INCOME,,121.9,26154.3,INTEREST,,,196405600.30065265,196405478.40065265
6510,1998-12-31,INCOME,,199.9,43706.7,INTEREST,,,196405800.20065263,196405600.30065265
6273,1998-12-31,INCOME,,232.4,65643.0,INTEREST,,,196406032.60065264,196405800.20065263
6609,1998-12-31,INCOME,,312.6,99984.0,INTEREST,,,196406345.20065263,196406032.60065264
9337,1998-12-31,INCOME,,93.2,30208.3,INTEREST,,,196406438.40065265,196406345.20065263
6699,1998-12-31,INCOME,,264.6,37531.4,INTEREST,,,196406703.00065264,196406438.40065265
6649,1998-12-31,INCOME,,253.0,59578.6,INTEREST,,,196406956.00065264,196406703.00065264
9017,1998-12-31,INCOME,,54.7,21318.2,INTEREST,,,196407010.70065263,196406956.00065264
6678,1998-12-31,INCOME,,229.8,25588.1,INTEREST,,,196407240.50065264,196407010.70065263
6062,1998-12-31,INCOME,,208.5,41691.3,INTEREST,,,196407449.00065264,196407240.50065264
9208,1998-12-31,INCOME,,98.5,27011.4,INTEREST,,,196407547.50065264,196407449.00065264
6505,1998-12-31,INCOME,,183.9,39932.5,INTEREST,,,196407731.40065265,196407547.50065264
1498,1998-12-31,INCOME,,182.6,68657.7,INTEREST,,,196407914.00065264,196407731.40065265
6686,1998-12-31,INCOME,,140.3,21735.1,INTEREST,,,196408054.30065265,196407914.00065264
103,1998-12-31,INCOME,,161.3,38023.2,INTEREST,,,196408215.60065264,196408054.30065265
6688,1998-12-31,INCOME,,197.3,49966.4,INTEREST,,,196408412.90065265,196408215.60065264
5758,1998-12-31,INCOME,,206.6,54595.6,INTEREST,,,196408619.50065264,196408412.90065265
6453,1998-12-31,INCOME,,93.7,20393.1,INTEREST,,,196408713.20065263,196408619.50065264
6495,1998-12-31,INCOME,,124.0,24244.6,INTEREST,,,196408837.20065263,196408713.20065263
6289,1998-12-31,INCOME,,381.0,73347.3,INTEREST,,,196409218.20065263,196408837.20065263
7133,1998-12-31,INCOME,,66.8,16888.6,INTEREST,,,196409285.00065264,196409218.20065263
6363,1998-12-31,INCOME,,284.8,70539.2,INTEREST,,,196409569.80065265,196409285.00065264
4858,1998-12-31,INCOME,,128.3,33114.9,INTEREST,,,196409698.10065264,196409569.80065265
7099,1998-12-31,INCOME,,97.6,19213.2,INTEREST,,,196409795.70065263,196409698.10065264
7181,1998-12-31,INCOME,,217.7,83607.3,INTEREST,,,196410013.40065265,196409795.70065263
7123,1998-12-31,INCOME,,329.0,75197.4,INTEREST,,,196410342.40065265,196410013.40065265
6425,1998-12-31,INCOME,,105.3,27213.8,INTEREST,,,196410447.70065263,196410342.40065265
2572,1998-12-31,INCOME,,316.8,91846.5,INTEREST,,,196410764.50065264,196410447.70065263
6157,1998-12-31,INCOME,,201.1,61231.1,INTEREST,,,196410965.60065264,196410764.50065264
5912,1998-12-31,INCOME,,138.8,34943.0,INTEREST,,,196411104.40065265,196410965.60065264
6040,1998-12-31,INCOME,,122.5,22611.3,INTEREST,,,196411226.90065265,196411104.40065265
7262,1998-12-31,INCOME,,168.7,40855.3,INTEREST,,,196411395.60065264,196411226.90065265
6226,1998-12-31,INCOME,,416.2,94872.8,INTEREST,,,196411811.80065265,196411395.60065264
5944,1998-12-31,INCOME,,238.6,62438.3,INTEREST,,,196412050.40065265,196411811.80065265
7180,1998-12-31,INCOME,,346.0,82340.2,INTEREST,,,196412396.40065265,196412050.40065265
7136,1998-12-31,INCOME,,144.7,30364.0,INTEREST,,,196412541.10065264,196412396.40065265
6400,1998-12-31,INCOME,,80.7,13393.2,INTEREST,,,196412621.80065265,196412541.10065264
3273,1998-12-31,EXPENSE,WITHDRAWAL,6.8,-6132.5,PENALTY INTEREST,,,196412615.00065264,196412621.80065265
2335,1998-12-31,EXPENSE,WITHDRAWAL,25.7,-2802.6,PENALTY INTEREST,,,196412589.30065265,196412615.00065264
7156,1998-12-31,INCOME,,253.4,59759.7,INTEREST,,,196412842.70065263,196412589.30065265
6397,1998-12-31,INCOME,,262.8,70147.4,INTEREST,,,196413105.50065264,196412842.70065263
5794,1998-12-31,INCOME,,295.2,67017.6,INTEREST,,,196413400.70065263,196413105.50065264
2335,1998-12-31,INCOME,,8.7,-2776.8,INTEREST,,,196413409.40065265,196413400.70065263
3273,1998-12-31,INCOME,,35.2,-6125.7,INTEREST,,,196413444.60065264,196413409.40065265
5891,1998-12-31,INCOME,,456.2,106848.2,INTEREST,,,196413900.80065265,196413444.60065264
3953,1998-12-31,INCOME,,367.7,70126.2,INTEREST,,,196414268.50065264,196413900.80065265
6950,1998-12-31,INCOME,,312.1,59094.5,INTEREST,,,196414580.60065264,196414268.50065264
6083,1998-12-31,INCOME,,5.4,5198.8,INTEREST,,,196414586.00065264,196414580.60065264
6902,1998-12-31,INCOME,,73.6,18028.2,INTEREST,,,196414659.60065264,196414586.00065264
6148,1998-12-31,INCOME,,440.4,117837.6,INTEREST,,,196415100.00065264,196414659.60065264
6922,1998-12-31,INCOME,,366.6,79937.2,INTEREST,,,196415466.60065264,196415100.00065264
7176,1998-12-31,INCOME,,226.2,57381.7,INTEREST,,,196415692.80065265,196415466.60065264
5817,1998-12-31,INCOME,,187.9,64850.5,INTEREST,,,196415880.70065263,196415692.80065265
6924,1998-12-31,INCOME,,192.0,41267.3,INTEREST,,,196416072.70065263,196415880.70065263
6138,1998-12-31,INCOME,,150.0,38275.7,INTEREST,,,196416222.70065263,196416072.70065263
5927,1998-12-31,INCOME,,138.8,29980.7,INTEREST,,,196416361.50065264,196416222.70065263
6930,1998-12-31,INCOME,,249.6,67783.5,INTEREST,,,196416611.10065264,196416361.50065264
6440,1998-12-31,INCOME,,103.0,19887.3,INTEREST,,,196416714.10065264,196416611.10065264
6030,1998-12-31,INCOME,,326.7,75745.7,INTEREST,,,196417040.80065265,196416714.10065264
5774,1998-12-31,INCOME,,210.0,53225.4,INTEREST,,,196417250.80065265,196417040.80065265
7184,1998-12-31,INCOME,,232.7,52849.7,INTEREST,,,196417483.50065264,196417250.80065265
7240,1998-12-31,INCOME,,57.3,13987.6,INTEREST,,,196417540.80065265,196417483.50065264
6985,1998-12-31,INCOME,,200.9,64959.0,INTEREST,,,196417741.70065263,196417540.80065265
7049,1998-12-31,INCOME,,212.7,38874.4,INTEREST,,,196417954.40065265,196417741.70065263
7045,1998-12-31,INCOME,,246.1,47276.3,INTEREST,,,196418200.50065264,196417954.40065265
6434,1998-12-31,INCOME,,235.9,38708.1,INTEREST,,,196418436.40065265,196418200.50065264
5256,1998-12-31,INCOME,,164.7,45535.5,INTEREST,,,196418601.10065264,196418436.40065265
7190,1998-12-31,INCOME,,106.4,22731.3,INTEREST,,,196418707.50065264,196418601.10065264
6555,1998-12-31,INCOME,,422.8,61619.8,INTEREST,,,196419130.30065265,196418707.50065264
7082,1998-12-31,INCOME,,113.6,22345.2,INTEREST,,,196419243.90065265,196419130.30065265
5213,1998-12-31,INCOME,,311.7,89092.2,INTEREST,,,196419555.60065264,196419243.90065265
6083,1998-12-31,EXPENSE,WITHDRAWAL,17.3,5181.5,PENALTY INTEREST,,,196419538.30065265,196419555.60065264
6358,1998-12-31,INCOME,,156.8,36829.3,INTEREST,,,196419695.10065264,196419538.30065265
904,1998-12-31,INCOME,,392.7,106048.3,INTEREST,,,196420087.80065265,196419695.10065264
969,1998-12-31,INCOME,,273.7,65466.9,INTEREST,,,196420361.50065264,196420087.80065265
946,1998-12-31,INCOME,,154.0,33571.7,INTEREST,,,196420515.50065264,196420361.50065264
974,1998-12-31,INCOME,,209.6,56421.8,INTEREST,,,196420725.10065264,196420515.50065264
956,1998-12-31,INCOME,,291.6,71828.9,INTEREST,,,196421016.70065263,196420725.10065264
908,1998-12-31,INCOME,,93.9,19861.3,INTEREST,,,196421110.60065264,196421016.70065263
994,1998-12-31,INCOME,,202.1,45745.6,INTEREST,,,196421312.70065263,196421110.60065264
942,1998-12-31,INCOME,,247.3,74107.8,INTEREST,,,196421560.00065264,196421312.70065263
964,1998-12-31,INCOME,,209.3,48393.1,INTEREST,,,196421769.30065265,196421560.00065264
532,1998-12-31,INCOME,,421.9,74357.9,INTEREST,,,196422191.20065263,196421769.30065265
643,1998-12-31,INCOME,,136.7,35954.2,INTEREST,,,196422327.90065265,196422191.20065263
486,1998-12-31,INCOME,,415.4,105292.3,INTEREST,,,196422743.30065265,196422327.90065265
624,1998-12-31,INCOME,,190.4,37450.6,INTEREST,,,196422933.70065263,196422743.30065265
493,1998-12-31,INCOME,,135.9,35060.9,INTEREST,,,196423069.60065264,196422933.70065263
613,1998-12-31,INCOME,,144.3,37736.5,INTEREST,,,196423213.90065265,196423069.60065264
604,1998-12-31,INCOME,,178.5,47512.1,INTEREST,,,196423392.40065265,196423213.90065265
523,1998-12-31,INCOME,,292.4,70703.0,INTEREST,,,196423684.80065265,196423392.40065265
596,1998-12-31,INCOME,,423.7,87915.1,INTEREST,,,196424108.50065264,196423684.80065265
391,1998-12-31,INCOME,,85.7,18672.1,INTEREST,,,196424194.20065263,196424108.50065264
593,1998-12-31,INCOME,,292.3,69167.0,INTEREST,,,196424486.50065264,196424194.20065263
677,1998-12-31,INCOME,,189.3,46933.0,INTEREST,,,196424675.80065265,196424486.50065264
586,1998-12-31,INCOME,,92.1,22608.3,INTEREST,,,196424767.90065265,196424675.80065265
540,1998-12-31,INCOME,,93.6,23311.1,INTEREST,,,196424861.50065264,196424767.90065265
574,1998-12-31,INCOME,,393.6,103231.2,INTEREST,,,196425255.10065264,196424861.50065264
551,1998-12-31,INCOME,,169.1,41511.4,INTEREST,,,196425424.20065263,196425255.10065264
567,1998-12-31,INCOME,,167.1,53180.5,INTEREST,,,196425591.30065265,196425424.20065263
553,1998-12-31,INCOME,,176.8,41620.2,INTEREST,,,196425768.10065264,196425591.30065265
562,1998-12-31,INCOME,,262.8,65208.4,INTEREST,,,196426030.90065265,196425768.10065264
554,1998-12-31,INCOME,,114.8,24666.5,INTEREST,,,196426145.70065263,196426030.90065265
556,1998-12-31,INCOME,,218.9,55971.7,INTEREST,,,196426364.60065264,196426145.70065263
530,1998-12-31,INCOME,,139.5,32985.6,INTEREST,,,196426504.10065264,196426364.60065264
733,1998-12-31,INCOME,,386.9,84400.0,INTEREST,,,196426891.00065264,196426504.10065264
847,1998-12-31,INCOME,,236.9,55786.8,INTEREST,,,196427127.90065265,196426891.00065264
797,1998-12-31,INCOME,,173.4,39013.8,INTEREST,,,196427301.30065265,196427127.90065265
796,1998-12-31,INCOME,,108.7,23073.1,INTEREST,,,196427410.00065264,196427301.30065265
779,1998-12-31,INCOME,,140.7,33603.0,INTEREST,,,196427550.70065263,196427410.00065264
774,1998-12-31,INCOME,,101.5,64833.4,INTEREST,,,196427652.20065263,196427550.70065263
770,1998-12-31,INCOME,,175.0,46973.6,INTEREST,,,196427827.20065263,196427652.20065263
765,1998-12-31,INCOME,,226.6,53355.7,INTEREST,,,196428053.80065265,196427827.20065263
381,1998-12-31,INCOME,,204.6,49152.8,INTEREST,,,196428258.40065265,196428053.80065265
387,1998-12-31,INCOME,,244.1,43155.4,INTEREST,,,196428502.50065264,196428258.40065265
671,1998-12-31,INCOME,,54.0,12234.7,INTEREST,,,196428556.50065264,196428502.50065264
590,1998-12-31,INCOME,,231.4,59026.9,INTEREST,,,196428787.90065265,196428556.50065264
439,1998-12-31,INCOME,,120.0,28765.4,INTEREST,,,196428907.90065265,196428787.90065265
730,1998-12-31,INCOME,,335.2,82695.1,INTEREST,,,196429243.10065264,196428907.90065265
419,1998-12-31,INCOME,,100.6,26547.5,INTEREST,,,196429343.70065263,196429243.10065264
716,1998-12-31,INCOME,,233.4,67140.9,INTEREST,,,196429577.10065264,196429343.70065263
422,1998-12-31,INCOME,,188.2,76669.9,INTEREST,,,196429765.30065265,196429577.10065264
709,1998-12-31,INCOME,,278.2,58407.6,INTEREST,,,196430043.50065264,196429765.30065265
432,1998-12-31,INCOME,,95.7,26161.3,INTEREST,,,196430139.20065263,196430043.50065264
701,1998-12-31,INCOME,,173.1,44007.7,INTEREST,,,196430312.30065265,196430139.20065263
699,1998-12-31,INCOME,,429.0,113340.0,INTEREST,,,196430741.30065265,196430312.30065265
893,1998-12-31,INCOME,,355.3,91227.3,INTEREST,,,196431096.60065264,196430741.30065265
741,1998-12-31,INCOME,,232.9,56589.1,INTEREST,,,196431329.50065264,196431096.60065264
1559,1998-12-31,INCOME,,245.7,54292.6,INTEREST,,,196431575.20065263,196431329.50065264
1558,1998-12-31,INCOME,,109.5,24190.7,INTEREST,,,196431684.70065263,196431575.20065263
1536,1998-12-31,INCOME,,270.8,69689.5,INTEREST,,,196431955.50065264,196431684.70065263
1508,1998-12-31,INCOME,,172.8,32066.6,INTEREST,,,196432128.30065265,196431955.50065264
1487,1998-12-31,INCOME,,115.8,28582.8,INTEREST,,,196432244.10065264,196432128.30065265
1472,1998-12-31,INCOME,,118.0,29671.0,INTEREST,,,196432362.10065264,196432244.10065264
1500,1998-12-31,INCOME,,287.0,57860.6,INTEREST,,,196432649.10065264,196432362.10065264
1520,1998-12-31,INCOME,,169.9,40428.3,INTEREST,,,196432819.00065264,196432649.10065264
1468,1998-12-31,INCOME,,111.6,27232.3,INTEREST,,,196432930.60065264,196432819.00065264
1514,1998-12-31,INCOME,,88.0,20755.8,INTEREST,,,196433018.60065264,196432930.60065264
1521,1998-12-31,INCOME,,74.9,18042.7,INTEREST,,,196433093.50065264,196433018.60065264
1471,1998-12-31,INCOME,,227.6,59396.5,INTEREST,,,196433321.10065264,196433093.50065264
1557,1998-12-31,INCOME,,198.5,48023.6,INTEREST,,,196433519.60065264,196433321.10065264
1572,1998-12-31,INCOME,,103.0,25780.2,INTEREST,,,196433622.60065264,196433519.60065264
1458,1998-12-31,INCOME,,134.1,33412.9,INTEREST,,,196433756.70065263,196433622.60065264
1473,1998-12-31,INCOME,,82.4,20204.2,INTEREST,,,196433839.10065264,196433756.70065263
1523,1998-12-31,INCOME,,146.5,21067.6,INTEREST,,,196433985.60065264,196433839.10065264
1484,1998-12-31,INCOME,,140.6,34160.9,INTEREST,,,196434126.20065263,196433985.60065264
1453,1998-12-31,INCOME,,133.7,39923.7,INTEREST,,,196434259.90065265,196434126.20065263
1493,1998-12-31,INCOME,,68.7,17535.9,INTEREST,,,196434328.60065264,196434259.90065265
1562,1998-12-31,INCOME,,81.3,19089.7,INTEREST,,,196434409.90065265,196434328.60065264
1566,1998-12-31,INCOME,,178.4,46966.0,INTEREST,,,196434588.30065265,196434409.90065265
1568,1998-12-31,INCOME,,227.8,61217.9,INTEREST,,,196434816.10065264,196434588.30065265
1516,1998-12-31,INCOME,,156.3,38602.3,INTEREST,,,196434972.40065265,196434816.10065264
1486,1998-12-31,INCOME,,232.1,65355.3,INTEREST,,,196435204.50065264,196434972.40065265
1515,1998-12-31,INCOME,,197.7,32489.8,INTEREST,,,196435402.20065263,196435204.50065264
1517,1998-12-31,INCOME,,64.9,16019.2,INTEREST,,,196435467.10065264,196435402.20065263
1567,1998-12-31,INCOME,,295.0,74923.8,INTEREST,,,196435762.10065264,196435467.10065264
1565,1998-12-31,INCOME,,127.7,32399.0,INTEREST,,,196435889.80065265,196435762.10065264
1480,1998-12-31,INCOME,,149.5,29674.6,INTEREST,,,196436039.30065265,196435889.80065265
1497,1998-12-31,INCOME,,135.6,33918.1,INTEREST,,,196436174.90065265,196436039.30065265
1560,1998-12-31,INCOME,,174.2,42618.2,INTEREST,,,196436349.10065264,196436174.90065265
1495,1998-12-31,INCOME,,101.7,21265.0,INTEREST,,,196436450.80065265,196436349.10065264
1507,1998-12-31,INCOME,,314.3,76851.5,INTEREST,,,196436765.10065264,196436450.80065265
1485,1998-12-31,INCOME,,467.3,109356.7,INTEREST,,,196437232.40065265,196436765.10065264
1461,1998-12-31,INCOME,,335.0,99222.8,INTEREST,,,196437567.40065265,196437232.40065265
1490,1998-12-31,INCOME,,178.9,74064.7,INTEREST,,,196437746.30065265,196437567.40065265
1510,1998-12-31,INCOME,,130.5,38120.8,INTEREST,,,196437876.80065265,196437746.30065265
1561,1998-12-31,INCOME,,185.1,45750.5,INTEREST,,,196438061.90065265,196437876.80065265
1573,1998-12-31,INCOME,,62.2,12963.1,INTEREST,,,196438124.10065264,196438061.90065265
1499,1998-12-31,INCOME,,280.3,65466.5,INTEREST,,,196438404.40065265,196438124.10065264
1524,1998-12-31,INCOME,,82.6,18871.7,INTEREST,,,196438487.00065264,196438404.40065265
1519,1998-12-31,INCOME,,344.7,75864.1,INTEREST,,,196438831.70065263,196438487.00065264
1501,1998-12-31,INCOME,,109.0,26365.9,INTEREST,,,196438940.70065263,196438831.70065263
1470,1998-12-31,INCOME,,227.1,58077.8,INTEREST,,,196439167.80065265,196438940.70065263
1504,1998-12-31,INCOME,,91.2,20117.8,INTEREST,,,196439259.00065264,196439167.80065265
1538,1998-12-31,INCOME,,106.7,35861.8,INTEREST,,,196439365.70065263,196439259.00065264
1482,1998-12-31,INCOME,,294.3,78367.9,INTEREST,,,196439660.00065264,196439365.70065263
1456,1998-12-31,INCOME,,330.8,85538.1,INTEREST,,,196439990.80065265,196439660.00065264
1528,1998-12-31,INCOME,,243.4,63328.9,INTEREST,,,196440234.20065263,196439990.80065265
1549,1998-12-31,INCOME,,216.9,49982.6,INTEREST,,,196440451.10065264,196440234.20065263
1481,1998-12-31,INCOME,,74.4,19367.1,INTEREST,,,196440525.50065264,196440451.10065264
1465,1998-12-31,INCOME,,138.0,34070.8,INTEREST,,,196440663.50065264,196440525.50065264
1467,1998-12-31,INCOME,,319.0,77758.0,INTEREST,,,196440982.50065264,196440663.50065264
1542,1998-12-31,INCOME,,86.3,21906.9,INTEREST,,,196441068.80065265,196440982.50065264
1548,1998-12-31,INCOME,,89.7,22113.6,INTEREST,,,196441158.50065264,196441068.80065265
1571,1998-12-31,INCOME,,218.5,53451.2,INTEREST,,,196441377.00065264,196441158.50065264
1492,1998-12-31,INCOME,,123.2,29226.0,INTEREST,,,196441500.20065263,196441377.00065264
1526,1998-12-31,INCOME,,321.1,80730.5,INTEREST,,,196441821.30065265,196441500.20065263
1529,1998-12-31,INCOME,,74.4,17192.5,INTEREST,,,196441895.70065263,196441821.30065265
1546,1998-12-31,INCOME,,41.7,10761.5,INTEREST,,,196441937.40065265,196441895.70065263
1496,1998-12-31,INCOME,,122.7,34537.3,INTEREST,,,196442060.10065264,196441937.40065265
1478,1998-12-31,INCOME,,329.0,82360.3,INTEREST,,,196442389.10065264,196442060.10065264
1477,1998-12-31,INCOME,,88.7,21718.9,INTEREST,,,196442477.80065265,196442389.10065264
1513,1998-12-31,INCOME,,326.5,82854.7,INTEREST,,,196442804.30065265,196442477.80065265
1545,1998-12-31,INCOME,,112.3,61549.2,INTEREST,,,196442916.60065264,196442804.30065265
1459,1998-12-31,INCOME,,65.2,15304.0,INTEREST,,,196442981.80065265,196442916.60065264
1570,1998-12-31,INCOME,,81.8,20463.4,INTEREST,,,196443063.60065264,196442981.80065265
1530,1998-12-31,INCOME,,74.6,18119.3,INTEREST,,,196443138.20065263,196443063.60065264
1509,1998-12-31,INCOME,,79.6,17093.6,INTEREST,,,196443217.80065265,196443138.20065263
1552,1998-12-31,INCOME,,289.2,71765.9,INTEREST,,,196443507.00065264,196443217.80065265
1460,1998-12-31,INCOME,,113.5,27941.9,INTEREST,,,196443620.50065264,196443507.00065264
1534,1998-12-31,INCOME,,208.6,56494.1,INTEREST,,,196443829.10065264,196443620.50065264
1544,1998-12-31,INCOME,,203.4,47780.4,INTEREST,,,196444032.50065264,196443829.10065264
1469,1998-12-31,INCOME,,132.6,32531.5,INTEREST,,,196444165.10065264,196444032.50065264
1555,1998-12-31,INCOME,,204.8,47196.6,INTEREST,,,196444369.90065265,196444165.10065264
1479,1998-12-31,INCOME,,63.8,15014.3,INTEREST,,,196444433.70065263,196444369.90065265
1463,1998-12-31,INCOME,,151.1,37022.7,INTEREST,,,196444584.80065265,196444433.70065263
1554,1998-12-31,INCOME,,204.3,56717.9,INTEREST,,,196444789.10065264,196444584.80065265
1525,1998-12-31,INCOME,,71.9,18445.2,INTEREST,,,196444861.00065264,196444789.10065264
1502,1998-12-31,INCOME,,179.3,35754.5,INTEREST,,,196445040.30065265,196444861.00065264
1574,1998-12-31,INCOME,,119.3,28924.6,INTEREST,,,196445159.60065264,196445040.30065265
1474,1998-12-31,INCOME,,89.7,20860.1,INTEREST,,,196445249.30065265,196445159.60065264
1556,1998-12-31,INCOME,,232.9,55734.9,INTEREST,,,196445482.20065263,196445249.30065265
1491,1998-12-31,INCOME,,207.5,51410.5,INTEREST,,,196445689.70065263,196445482.20065263
1540,1998-12-31,INCOME,,395.0,99431.5,INTEREST,,,196446084.70065263,196445689.70065263
1535,1998-12-31,INCOME,,232.7,58026.5,INTEREST,,,196446317.40065265,196446084.70065263
1503,1998-12-31,INCOME,,94.4,21436.8,INTEREST,,,196446411.80065265,196446317.40065265
